,dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff
350,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3604118508183492,0.8304035378662245,0.4987173658357296,0.0928787977143938,0.1393212669683257,0.1383055150173804
351,adult_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.7531232725262575,0.7531232725262575,0.0,0.0,0.0,0.0
352,adult_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.777782285090153,0.8260917634051962,0.4658251097619599,0.0483094783150431,0.0981801794068414,0.0648529961380341
353,adult_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7338925077999832,0.7601990049751244,0.1558357017294409,0.0132260828318273,0.0101406704421485,0.0263064971751412
354,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2716139402738636,0.8917677927189243,0.4003703685493391,0.1495358156919346,0.1287564282754754,0.2372618520159504
355,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.3348315949835011,0.8965234503115775,0.4026424041455941,0.0678108091620929,0.0786933047153172,0.1107078039927404
356,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.4071855877100584,0.8983273204329288,0.4362714602862357,0.0171248509990594,0.0429943542325776,0.0290858725761772
357,bank_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.8209161956378541,0.8945555919973762,0.4237772473467652,0.0237113426983196,0.0736393963595221,0.0049381068366087
358,bank_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7521334339260659,0.8934076746474254,0.4267391116903766,0.1412742407213595,0.1285681154631839,0.2623604962902924
359,bank_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.8417884976354929,0.8968514266972778,0.4377809299600854,0.056952507039067,0.0927171143419767,0.0550629290617848
360,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1777717622898601,0.6523500810372771,0.2929920501502346,0.09269131722316,0.1152202878603745,0.0917258594423948
361,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.173218368916436,0.6580226904376013,0.303341336256776,0.13012296734034,0.1353808353808354,0.0502301474440536
362,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2289251750836634,0.6288492706645057,0.2572056756831838,0.1011382553305521,0.1036460795690605,0.0282805005995203
363,compas_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.5210456969272673,0.6353322528363047,0.2595435609889466,0.1075767099652258,0.1142865559090373,0.0468346253229974
364,compas_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.5375762946308942,0.5810372771474879,0.1855530446060342,0.0434609825165936,0.0287666667649739,0.0225109022787298
365,compas_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.5581224655831801,0.6661264181523501,0.3157382095630292,0.1474557915456291,0.16029693837211,0.1080039525691699
0,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1485610769218268,0.725,0.2897968902887877,0.1249921442936149,0.1412358133669609,0.0790441176470588
4,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.1618425000735297,0.47,0.2526389352298901,0.0907964351563604,0.136716852841185,0.1783248964565117
8,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.4414666775434745,0.805,0.4631717569795899,0.1213694737644035,0.0716367168528412,0.0217050794361154
12,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.305,0.305,0.0,0.0,0.0,0.0
16,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.6963234933148517,0.77,0.3550529658579601,0.0736765066851483,0.0731275583582254,0.0423109965635738
20,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6692033542976938,0.73,0.4228575210190809,0.0482554657082959,0.0207900207900207,0.0607966457023061
24,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2155014752113352,0.725,0.3727664324762925,0.1320773524720893,0.1572649572649572,0.172488038277512
28,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.2013661196056282,0.71,0.2729042654471797,0.0715381458415514,0.1068522231395212,0.1288515406162464
32,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3679687476590605,0.755,0.3701192852934691,0.0642065819485173,0.0286177731433205,0.0021505376344085
36,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.667365845028895,0.805,0.5024649839780653,0.0725700510431447,0.1376341549711051,0.1086744639376218
40,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7148484848484848,0.73,0.1151002105740433,0.0151515151515151,0.0075757575757575,0.0
44,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6475,0.71,0.3293983633274085,0.1145833333333333,0.1299603174603174,0.0625
48,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1954519595592137,0.68,0.3423708665179481,0.1348825693265422,0.1469189069587343,0.1096774193548387
52,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.3746413568123519,0.73,0.4032441137045824,0.0286027568922305,0.0876577840112201,0.0155388471177945
56,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2025768724785085,0.715,0.3188197370348137,0.1528184019751222,0.0205703599812996,0.1162428645563051
60,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6196791443850267,0.74,0.3537158318564244,0.1467827329969429,0.1203208556149733,0.0454212454212453
64,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.305,0.305,0.0,0.0,0.0,0.0
68,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7165975286849073,0.785,0.3969220986784239,0.0367350194413301,0.0523809523809524,0.0684024713150927
72,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3166490343543225,0.755,0.3734512783935932,0.0949108431251287,0.0568022440392707,0.0037105751391465
76,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.2371924761707094,0.745,0.3679844484260963,0.1307919722553868,0.09794296400187,0.0051736881005173
80,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3121963121497277,0.73,0.3455605382850382,0.1088146182436386,0.072,0.0333642261353104
84,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6467354640877462,0.73,0.3801560160952225,0.0802619406981839,0.0832645359122538,0.1281464530892447
88,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7259404793369707,0.74,0.3117349569515423,0.0140595206630292,0.0054945054945054,0.0254016500217107
92,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7028468368479467,0.765,0.397298748354543,0.1060765815760266,0.1250634195839675,0.0621531631520533
96,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2884988834255853,0.72,0.2963506807510668,0.0819327265305164,0.0078517973254814,0.0910099889012208
100,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.3435542441245202,0.74,0.4560796792419919,0.1125254351174716,0.0998129967274427,0.0621588841722255
104,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3420246535054682,0.75,0.3997169611977758,0.122100122100122,0.1357142857142858,0.0576923076923076
108,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6415360501567398,0.75,0.3432653675198739,0.1133978826051996,0.1084639498432602,0.0475274725274725
112,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.6791466532845843,0.75,0.3504383220252312,0.0708533467154156,0.0133333333333333,0.0391425908667287
116,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7084848484848485,0.75,0.4085034568886853,0.1239552501761804,0.1480799901852533,0.0415151515151515
120,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2712094567409499,0.68,0.3139726146356867,0.0285714285714285,0.0427631578947368,0.0333333333333333
124,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.3323937407523374,0.8,0.4922750040209793,0.1598812632686418,0.0953654188948306,0.0180547466511357
128,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2292710890428763,0.705,0.2718753494689189,0.0828405917514828,0.1080658733020796,0.0426042604260425
132,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.666880341880342,0.725,0.3449721352155648,0.0472526577802591,0.058119658119658,0.0727661851257356
136,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.4997095761381475,0.745,0.3638984359202686,0.2452904238618524,0.1999999999999999,0.0620094191522763
140,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.4107569539443684,0.53,0.2863869656219056,0.0828413372693018,0.1023809523809523,0.1192430460556315
144,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1425811904462481,0.7,0.1705014183664761,0.0303954611841366,0.0279202279202279,0.0212560386473429
148,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.2249860303878612,0.725,0.2931759321520652,0.068189901764204,0.0809112333071484,0.0188584360070405
152,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.26430849681564,0.73,0.3472488574259035,0.1890892279241793,0.1793103448275862,0.0829403606102634
156,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6515650430475292,0.78,0.4361101660302378,0.1077258107745912,0.1284349569524708,0.0797373358348967
160,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7524131052198119,0.775,0.2400213361781992,0.0225868947801881,0.0275735294117647,0.0070612668743509
164,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6986363636363636,0.745,0.3372291558952628,0.146991341991342,0.0621082621082621,0.0463636363636363
168,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2988833077616956,0.745,0.3679309268093146,0.0708924849094041,0.069047619047619,0.057329645461403
172,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.1453582418234154,0.74,0.2745955763239078,0.1292373345004924,0.1336699122490684,0.1076923076923077
176,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.0512305262640193,0.705,0.2820419297727912,0.1292945906432748,0.1799999999999999,0.2308114035087719
180,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6830407523510972,0.71,0.115437716783796,0.0384631624750053,0.0269592476489027,0.0068983137455288
184,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7308867521367521,0.76,0.229868477084272,0.0291132478632478,0.0190476190476189,0.0096153846153845
188,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7051744647105471,0.725,0.3276279252822049,0.0730706623815685,0.0575522098105876,0.0198255352894528
192,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.0,0.305,0.0,0.0,0.0,0.0
196,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.2140707741874994,0.68,0.3530893602566326,0.1390185860691332,0.1473051067342847,0.0033003300330032
200,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2240485873031384,0.725,0.3701898024098708,0.1047735061040908,0.1162393162393162,0.1461412151067324
204,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6030818304502514,0.72,0.3709527315809962,0.1185327179334475,0.1169181695497485,0.0716519020323085
208,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7772375541125541,0.785,0.503123150344072,0.0077624458874459,0.0523809523809524,0.0127976190476191
212,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.28,0.28,0.0,0.0,0.0,0.0
216,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2842991122740444,0.73,0.2874834500497255,0.0259009009009008,0.003184337775681,0.0
220,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.2415289897895894,0.74,0.3581956564562562,0.1166666666666667,0.1231617647058823,0.025
224,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.1905272233591003,0.765,0.25032520315708,0.1409028509028508,0.0891544117647058,0.0597979797979797
228,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.5857115104419621,0.72,0.2500844385718106,0.0802798596916243,0.1342884895580378,0.1591591591591591
232,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.687435042643782,0.72,0.3333333333333333,0.0325649573562179,0.0497512437810945,0.0134260369216016
236,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6569799498746867,0.765,0.3765940642011106,0.1197994987468672,0.1374064531959269,0.1080200501253133
240,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1065519045150099,0.715,0.1534325392066796,0.061397425602842,0.0468806346916697,0.0388349514563106
244,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.3046029601238475,0.745,0.3475182852795072,0.0429153251556596,0.0633197648123021,0.0457848837209302
248,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3920909657642321,0.795,0.4596477080873296,0.1486773610605386,0.1723714881609619,0.0675567423230975
252,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6467899644215434,0.735,0.3469241767159703,0.0540246891439503,0.0882100355784566,0.0251225490196078
256,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.6541304347826087,0.665,0.0987656601815462,0.0108695652173912,0.0069930069930069,0.0
260,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.719840425531915,0.785,0.4283125741057608,0.1052293598836152,0.0831908831908831,0.065159574468085
264,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2645577127177621,0.765,0.4180503597765856,0.1755163640802576,0.1534926470588234,0.0726444497722368
268,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,-0.0274060313048404,0.68,0.0582686598576556,0.085674691162496,0.0816683044000435,0.0772727272727272
272,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2373816793206958,0.755,0.3240426818695488,0.0567985147424399,0.0266847580280416,0.086661002548853
276,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6317063492063492,0.72,0.3485420901223434,0.0280929456217474,0.0882936507936508,0.0536019119153294
280,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7963955201886236,0.815,0.5083887556523248,0.0186044798113763,0.0674454178834653,0.0094311818449749
284,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6948216106014271,0.77,0.4042125049655733,0.0999015070115987,0.1210045662100457,0.0751783893985729
288,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.224927703684318,0.74,0.3637296965009094,0.1078338527930951,0.1388019928165914,0.1656677055861903
292,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.2702701995798567,0.72,0.3100804293558045,0.0398102297759478,0.0671385671385671,0.0393154486586494
296,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3398516212326844,0.785,0.4092960656771289,0.2868589743589744,0.2073722297602894,0.0694444444444445
300,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6260191678354371,0.745,0.3560154213899204,0.1485634988478823,0.1189808321645629,0.1752879172359945
304,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.6937537296085543,0.765,0.4676310994020446,0.0712462703914456,0.0864527629233512,0.0572998430141287
308,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.622912087912088,0.735,0.3802547832751103,0.1477106227106226,0.1525735294117647,0.112087912087912
312,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2587487016425652,0.635,0.284804761650461,0.0892029539088362,0.0260560600078957,0.0955182072829131
316,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.2163496754474163,0.73,0.3092261142540877,0.0928764388066714,0.1240893637688198,0.1792929292929292
320,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2846535098243841,0.755,0.4139052105046562,0.0999275191462977,0.118056374572473,0.129251700680272
324,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6503957485300769,0.775,0.398702699130701,0.0903908088690697,0.1246042514699231,0.0692431561996779
328,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.6221102714915978,0.725,0.2538682029106135,0.1028897285084022,0.0714285714285715,0.1053296819043606
332,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6785714285714286,0.775,0.41426603159996,0.1618506493506493,0.0689574567554932,0.0964285714285714
336,german_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2918315827139852,0.625,0.3367858174492418,0.0156297004123091,0.0449542347352566,0.0054945054945054
340,german_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.029976902561468,0.72,0.2722652668994437,0.2422883643379756,0.2325367647058823,0.1679658033693738
344,german_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.220213407951871,0.695,0.383104454338063,0.0905918646565106,0.1438492063492063,0.162891046386192
348,german_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.6961298502181861,0.715,0.2521693354133353,0.1081035923141185,0.0188701497818138,0.0793650793650793
352,german_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.5958686622786568,0.73,0.3333209580912384,0.1341313377213432,0.1320669380370873,0.0649724286741788
356,german_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.739010989010989,0.75,0.3976707408089384,0.0412087912087912,0.0023809523809524,0.0109890109890109
